ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
56,Shanghai,Shanghai Masters,2024-10-04,Masters 1000,Outdoor,Hard,2nd Round,3,Paul T.,Fognini F.,13,81,3045,691,6,1,6,3,,,,,,,2,0,Completed,1.07,9,1.07,10.77,1.09,10.77,1.06,8.67
56,Shanghai,Shanghai Masters,2024-10-04,Masters 1000,Outdoor,Hard,2nd Round,3,Tabilo A.,Rinderknech A.,23,62,1963,843,6,3,6,2,,,,,,,2,0,Completed,1.8,2,1.85,2.05,1.85,2.05,1.81,1.98
56,Shanghai,Shanghai Masters,2024-10-04,Masters 1000,Outdoor,Hard,2nd Round,3,Shelton B.,Shapovalov D.,16,102,2580,568,6,3,7,5,,,,,,,2,0,Completed,1.67,2.2,1.71,2.26,1.73,2.33,1.67,2.18
56,Shanghai,Shanghai Masters,2024-10-04,Masters 1000,Outdoor,Hard,2nd Round,3,Muller A.,Auger-Aliassime F.,74,22,748,2170,6,3,6,2,,,,,,,2,0,Completed,4,1.25,3.83,1.3,4,1.3,3.65,1.27
56,Shanghai,Shanghai Masters,2024-10-04,Masters 1000,Outdoor,Hard,2nd Round,3,Monfils G.,Baez S.,46,26,1160,1760,6,3,4,6,6,4,,,,,2,1,Completed,1.33,3.4,1.4,3.17,1.4,3.43,1.34,3.2
56,Shanghai,Shanghai Masters,2024-10-04,Masters 1000,Outdoor,Hard,2nd Round,3,Arnaldi M.,Svajda Z.,36,131,1350,452,6,7,6,2,6,4,,,,,2,1,Completed,1.44,2.75,1.53,2.65,1.53,2.75,1.48,2.62
56,Shanghai,Shanghai Masters,2024-10-04,Masters 1000,Outdoor,Hard,2nd Round,3,Tsitsipas S.,Nishikori K.,12,153,3390,388,7,6,6,4,,,,,,,2,0,Completed,1.5,2.63,1.54,2.64,1.55,2.64,1.5,2.55
56,Shanghai,Shanghai Masters,2024-10-04,Masters 1000,Outdoor,Hard,2nd Round,3,Humbert U.,Cazaux A.,15,92,2645,622,6,3,6,2,,,,,,,2,0,Completed,1.29,3.75,1.3,3.81,1.33,3.81,1.3,3.45
56,Shanghai,Shanghai Masters,2024-10-04,Masters 1000,Outdoor,Hard,2nd Round,3,Carballes Baena R.,Fils A.,54,21,955,2250,7,6,7,6,,,,,,,2,0,Completed,3.5,1.3,3.37,1.36,3.65,1.36,3.32,1.32
56,Shanghai,Shanghai Masters,2024-10-04,Masters 1000,Outdoor,Hard,2nd Round,3,Etcheverry T.,Van De Zandschulp B.,37,67,1335,799,7,6,3,6,7,5,,,,,2,1,Completed,1.91,1.91,1.94,1.94,1.94,1.98,1.87,1.91
56,Shanghai,Shanghai Masters,2024-10-04,Masters 1000,Outdoor,Hard,2nd Round,3,Machac T.,Davidovich Fokina A.,33,64,1449,825,1,6,7,6,6,4,,,,,2,1,Completed,1.57,2.38,1.64,2.39,1.64,2.58,1.56,2.38
56,Shanghai,Shanghai Masters,2024-10-04,Masters 1000,Outdoor,Hard,2nd Round,3,Medvedev D.,Seyboth Wild T.,5,88,5375,656,7,5,7,5,,,,,,,2,0,Completed,1.07,9,1.08,9.83,1.09,9.91,1.07,8.33
56,Shanghai,Shanghai Masters,2024-10-04,Masters 1000,Outdoor,Hard,2nd Round,3,Wu Y.,Jarry N.,560,29,63,1555,6,2,6,1,,,,,,,2,0,Completed,2,1.8,1.98,1.91,2.02,1.91,1.95,1.83
56,Shanghai,Shanghai Masters,2024-10-04,Masters 1000,Outdoor,Hard,2nd Round,3,Vukic A.,Ruud C.,91,9,624,3965,6,4,6,4,,,,,,,2,0,Completed,3.4,1.33,3.32,1.37,3.4,1.37,3.21,1.34
56,Shanghai,Shanghai Masters,2024-10-05,Masters 1000,Outdoor,Hard,2nd Round,3,Alcaraz C.,Shang J.,2,51,7010,1045,6,2,6,2,,,,,,,2,0,Completed,1.08,8,1.1,8.82,1.11,8.82,1.08,7.59
56,Shanghai,Shanghai Masters,2024-10-05,Masters 1000,Outdoor,Hard,2nd Round,3,Watanuki Y.,Nakashima B.,336,35,149,1375,7,6,6,3,,,,,,,2,0,Completed,3.75,1.29,3.61,1.33,3.75,1.33,3.55,1.29
56,Shanghai,Shanghai Masters,2024-10-05,Masters 1000,Outdoor,Hard,2nd Round,3,Mensik J.,Rublev A.,65,6,822,4700,6,7,6,4,6,3,,,,,2,1,Completed,3.5,1.3,3.61,1.33,3.61,1.33,3.41,1.31
56,Shanghai,Shanghai Masters,2024-10-05,Masters 1000,Outdoor,Hard,2nd Round,3,Shevchenko A.,Cerundolo F.,58,31,875,1550,7,6,7,5,,,,,,,2,0,Completed,3,1.4,2.92,1.46,3.1,1.46,2.86,1.41
56,Shanghai,Shanghai Masters,2024-10-05,Masters 1000,Outdoor,Hard,2nd Round,3,Sinner J.,Daniel T.,1,93,11010,619,6,1,6,4,,,,,,,2,0,Completed,1.02,21,1.02,27.06,1.02,27.06,1.01,16.19
56,Shanghai,Shanghai Masters,2024-10-05,Masters 1000,Outdoor,Hard,2nd Round,3,Lehecka J.,Munar J.,34,63,1400,839,7,6,6,4,,,,,,,2,0,Completed,1.33,3.4,1.4,3.19,1.4,3.46,1.36,3.17
56,Shanghai,Shanghai Masters,2024-10-05,Masters 1000,Outdoor,Hard,2nd Round,3,Popyrin A.,Kecmanovic M.,24,55,1825,945,6,3,6,2,,,,,,,2,0,Completed,1.57,2.38,1.65,2.38,1.71,2.4,1.61,2.29
56,Shanghai,Shanghai Masters,2024-10-05,Masters 1000,Outdoor,Hard,2nd Round,3,Djokovic N.,Michelsen A.,4,43,5560,1215,7,6,7,6,,,,,,,2,0,Completed,1.2,4.5,1.22,4.75,1.24,4.76,1.2,4.45
56,Shanghai,Shanghai Masters,2024-10-05,Masters 1000,Outdoor,Hard,2nd Round,3,Zverev A.,Bellucci M.,3,101,6705,574,6,4,6,2,,,,,,,2,0,Completed,1.17,5,1.21,4.93,1.21,5,1.18,4.73
56,Shanghai,Shanghai Masters,2024-10-07,Masters 1000,Outdoor,Hard,2nd Round,3,Fritz T.,Atmane T.,7,161,4060,369,7,6,7,6,,,,,,,2,0,Completed,1.1,7,1.13,6.94,1.2,7,1.13,5.86
56,Shanghai,Shanghai Masters,2024-10-07,Masters 1000,Outdoor,Hard,2nd Round,3,Safiullin R.,Bublik A.,61,27,853,1690,6,4,6,2,,,,,,,2,0,Completed,1.62,2.3,1.68,2.31,1.68,2.33,1.62,2.24
56,Shanghai,Shanghai Masters,2024-10-07,Masters 1000,Outdoor,Hard,2nd Round,3,Griekspoor T.,Thompson J.,40,28,1305,1571,6,3,6,2,,,,,,,2,0,Completed,2.1,1.73,2.18,1.75,2.21,1.75,2.13,1.7
56,Shanghai,Shanghai Masters,2024-10-07,Masters 1000,Outdoor,Hard,2nd Round,3,Dimitrov G.,Bergs Z.,10,73,3840,763,6,3,3,6,6,2,,,,,2,1,Completed,1.4,3,1.44,2.99,1.5,3,1.44,2.74
56,Shanghai,Shanghai Masters,2024-10-07,Masters 1000,Outdoor,Hard,2nd Round,3,Goffin D.,Musetti L.,66,18,800,2425,1,6,7,6,6,2,,,,,2,1,Completed,2.75,1.44,2.76,1.5,2.88,1.51,2.73,1.44
56,Shanghai,Shanghai Masters,2024-10-07,Masters 1000,Outdoor,Hard,2nd Round,3,Giron M.,Khachanov K.,47,25,1140,1780,6,4,6,3,,,,,,,2,0,Completed,2.63,1.5,2.65,1.53,2.77,1.53,2.59,1.49
56,Shanghai,Shanghai Masters,2024-10-07,Masters 1000,Outdoor,Hard,2nd Round,3,Tiafoe F.,Zhou Y.,17,440,2560,97,6,2,6,4,,,,,,,2,0,Completed,1.06,10,1.06,12.55,1.06,12.55,1.05,9.78
56,Shanghai,Shanghai Masters,2024-10-07,Masters 1000,Outdoor,Hard,2nd Round,3,Rune H.,Berrettini M.,14,44,2935,1215,4,6,6,4,6,3,,,,,2,1,Completed,1.8,2,1.86,2.03,1.91,2.03,1.84,1.93
56,Shanghai,Shanghai Masters,2024-10-07,Masters 1000,Outdoor,Hard,2nd Round,3,Cobolli F.,Wawrinka S.,30,236,1552,243,6,7,7,6,6,3,,,,,2,1,Completed,1.36,3.2,1.4,3.2,1.46,3.37,1.37,3.06
56,Shanghai,Shanghai Masters,2024-10-06,Masters 1000,Outdoor,Hard,3rd Round,3,Medvedev D.,Arnaldi M.,5,36,5375,1350,5,7,6,4,6,4,,,,,2,1,Completed,1.17,5,1.19,5.45,1.2,5.45,1.17,4.89
56,Shanghai,Shanghai Masters,2024-10-06,Masters 1000,Outdoor,Hard,3rd Round,3,Sinner J.,Etcheverry T.,1,37,11010,1335,6,7,6,4,6,2,,,,,2,1,Completed,1.03,15,1.05,14.72,1.05,16,1.03,12.58
56,Shanghai,Shanghai Masters,2024-10-06,Masters 1000,Outdoor,Hard,3rd Round,3,Alcaraz C.,Wu Y.,2,560,7010,63,7,6,6,3,,,,,,,2,0,Completed,1.03,15,1.03,20.68,1.03,20.68,1.02,13.2
56,Shanghai,Shanghai Masters,2024-10-06,Masters 1000,Outdoor,Hard,3rd Round,3,Paul T.,Tabilo A.,13,23,3045,1963,6,7,7,6,6,2,,,,,2,1,Completed,1.25,4,1.24,4.53,1.25,4.53,1.23,4.06
56,Shanghai,Shanghai Masters,2024-10-08,Masters 1000,Outdoor,Hard,3rd Round,3,Machac T.,Vukic A.,33,91,1449,624,6,4,6,2,,,,,,,2,0,Completed,1.4,3,1.42,3.1,1.46,3.12,1.4,2.92
56,Shanghai,Shanghai Masters,2024-10-08,Masters 1000,Outdoor,Hard,3rd Round,3,Monfils G.,Humbert U.,46,15,1160,2645,7,6,2,6,6,1,,,,,2,1,Completed,3.2,1.36,3.23,1.4,3.25,1.4,3.08,1.36
56,Shanghai,Shanghai Masters,2024-10-08,Masters 1000,Outdoor,Hard,3rd Round,3,Tsitsipas S.,Muller A.,12,74,3390,748,6,3,7,5,,,,,,,2,0,Completed,1.22,4.33,1.27,4.23,1.27,4.34,1.23,4.05
56,Shanghai,Shanghai Masters,2024-10-08,Masters 1000,Outdoor,Hard,3rd Round,3,Mensik J.,Shevchenko A.,65,58,822,875,6,1,6,7,6,2,,,,,2,1,Completed,1.36,3.2,1.41,3.16,1.43,3.2,1.38,2.98
56,Shanghai,Shanghai Masters,2024-10-08,Masters 1000,Outdoor,Hard,3rd Round,3,Fritz T.,Watanuki Y.,7,336,4060,149,6,3,6,4,,,,,,,2,0,Completed,1.2,4.5,1.17,5.98,1.21,6.06,1.17,4.9
56,Shanghai,Shanghai Masters,2024-10-08,Masters 1000,Outdoor,Hard,3rd Round,3,Shelton B.,Carballes Baena R.,16,54,2580,955,6,3,6,4,,,,,,,2,0,Completed,1.17,5,1.17,5.92,1.21,5.92,1.15,5.2
56,Shanghai,Shanghai Masters,2024-10-08,Masters 1000,Outdoor,Hard,3rd Round,3,Dimitrov G.,Popyrin A.,10,24,3840,1825,7,6,6,2,,,,,,,2,0,Completed,1.67,2.2,1.66,2.37,1.76,2.37,1.65,2.21
56,Shanghai,Shanghai Masters,2024-10-08,Masters 1000,Outdoor,Hard,3rd Round,3,Safiullin R.,Tiafoe F.,61,17,853,2560,5,7,7,5,7,6,,,,,2,1,Completed,2.2,1.67,2.27,1.7,2.29,1.7,2.19,1.66
56,Shanghai,Shanghai Masters,2024-10-08,Masters 1000,Outdoor,Hard,3rd Round,3,Rune H.,Lehecka J.,14,34,2935,1400,6,4,7,5,,,,,,,2,0,Completed,1.53,2.5,1.61,2.47,1.65,2.51,1.57,2.38
56,Shanghai,Shanghai Masters,2024-10-08,Masters 1000,Outdoor,Hard,3rd Round,3,Djokovic N.,Cobolli F.,4,30,5560,1552,6,1,6,2,,,,,,,2,0,Completed,1.1,7,1.13,7.07,1.14,7.07,1.11,6.49
56,Shanghai,Shanghai Masters,2024-10-08,Masters 1000,Outdoor,Hard,3rd Round,3,Goffin D.,Giron M.,66,47,800,1140,1,6,6,3,7,5,,,,,2,1,Completed,2.2,1.67,2.24,1.73,2.24,1.76,2.13,1.7
56,Shanghai,Shanghai Masters,2024-10-08,Masters 1000,Outdoor,Hard,3rd Round,3,Zverev A.,Griekspoor T.,3,40,6705,1305,7,6,2,6,7,6,,,,,2,1,Completed,1.22,4.33,1.2,5.18,1.24,5.33,1.2,4.51
56,Shanghai,Shanghai Masters,2024-10-09,Masters 1000,Outdoor,Hard,4th Round,3,Sinner J.,Shelton B.,1,16,11010,2580,6,4,7,6,,,,,,,2,0,Completed,1.17,5,1.18,5.73,1.2,5.78,1.16,5.03
56,Shanghai,Shanghai Masters,2024-10-09,Masters 1000,Outdoor,Hard,4th Round,3,Medvedev D.,Tsitsipas S.,5,12,5375,3390,7,6,6,3,,,,,,,2,0,Completed,1.4,3,1.42,3.14,1.46,3.14,1.41,2.86
56,Shanghai,Shanghai Masters,2024-10-09,Masters 1000,Outdoor,Hard,4th Round,3,Alcaraz C.,Monfils G.,2,46,7010,1160,6,4,7,5,,,,,,,2,0,Completed,1.06,10,1.06,13.8,1.07,14.01,1.05,9.97
56,Shanghai,Shanghai Masters,2024-10-09,Masters 1000,Outdoor,Hard,4th Round,3,Machac T.,Paul T.,33,13,1449,3045,3,6,6,4,6,3,,,,,2,1,Completed,2.5,1.53,2.53,1.59,2.87,1.59,2.47,1.53
56,Shanghai,Shanghai Masters,2024-10-09,Masters 1000,Outdoor,Hard,4th Round,3,Mensik J.,Dimitrov G.,65,10,822,3840,6,3,3,6,6,4,,,,,2,1,Completed,3.2,1.36,3.41,1.37,3.52,1.37,3.21,1.34
56,Shanghai,Shanghai Masters,2024-10-09,Masters 1000,Outdoor,Hard,4th Round,3,Djokovic N.,Safiullin R.,4,61,5560,853,6,3,6,2,,,,,,,2,0,Completed,1.1,7,1.1,8.93,1.13,8.93,1.1,6.84
56,Shanghai,Shanghai Masters,2024-10-09,Masters 1000,Outdoor,Hard,4th Round,3,Fritz T.,Rune H.,7,14,4060,2935,6,1,6,2,,,,,,,2,0,Completed,1.53,2.5,1.6,2.52,1.6,2.54,1.55,2.41
56,Shanghai,Shanghai Masters,2024-10-09,Masters 1000,Outdoor,Hard,4th Round,3,Goffin D.,Zverev A.,66,3,800,6705,6,4,7,5,,,,,,,2,0,Completed,5.5,1.14,6.87,1.14,6.87,1.16,5.8,1.14
56,Shanghai,Shanghai Masters,2024-10-10,Masters 1000,Outdoor,Hard,Quarterfinals,3,Sinner J.,Medvedev D.,1,5,11010,5375,6,1,6,4,,,,,,,2,0,Completed,1.29,3.75,1.32,3.73,1.34,3.75,1.3,3.51
56,Shanghai,Shanghai Masters,2024-10-10,Masters 1000,Outdoor,Hard,Quarterfinals,3,Machac T.,Alcaraz C.,33,2,1449,7010,7,6,7,5,,,,,,,2,0,Completed,8,1.08,9.53,1.09,9.53,1.09,7.91,1.08
56,Shanghai,Shanghai Masters,2024-10-11,Masters 1000,Outdoor,Hard,Quarterfinals,3,Fritz T.,Goffin D.,7,66,4060,800,6,3,6,4,,,,,,,2,0,Completed,1.14,5.5,1.19,5.46,1.2,5.64,1.16,5.14
56,Shanghai,Shanghai Masters,2024-10-11,Masters 1000,Outdoor,Hard,Quarterfinals,3,Djokovic N.,Mensik J.,4,65,5560,822,6,7,6,1,6,4,,,,,2,1,Completed,1.1,7,1.12,7.61,1.13,7.61,1.1,6.66
56,Shanghai,Shanghai Masters,2024-10-12,Masters 1000,Outdoor,Hard,Semifinals,3,Sinner J.,Machac T.,1,33,11010,1449,6,4,7,5,,,,,,,2,0,Completed,1.11,6.5,1.11,8.02,1.14,8.02,1.11,6.49
56,Shanghai,Shanghai Masters,2024-10-12,Masters 1000,Outdoor,Hard,Semifinals,3,Djokovic N.,Fritz T.,4,7,5560,4060,6,4,7,6,,,,,,,2,0,Completed,1.4,3,1.44,3.02,1.46,3.16,1.4,2.92
56,Shanghai,Shanghai Masters,2024-10-13,Masters 1000,Outdoor,Hard,The Final,3,Sinner J.,Djokovic N.,1,4,11010,5560,7,6,6,3,,,,,,,2,0,Completed,1.4,3,1.43,3.07,1.44,3.07,1.41,2.87
57,Almaty,Almaty Open,2024-10-14,ATP250,Indoor,Hard,1st Round,3,Engel J.,Wong C.,458,133,91,452,7,5,6,4,,,,,,,2,0,Completed,3,1.4,2.97,1.44,3,1.45,2.88,1.4
57,Almaty,Almaty Open,2024-10-14,ATP250,Indoor,Hard,1st Round,3,Marterer M.,Dzumhur D.,114,100,507,584,7,5,6,4,,,,,,,2,0,Completed,1.8,2,2.01,1.88,2.01,2.1,1.86,1.93
57,Almaty,Almaty Open,2024-10-14,ATP250,Indoor,Hard,1st Round,3,Coric B.,Marozsan F.,96,57,595,940,6,4,7,6,,,,,,,2,0,Completed,2.1,1.73,2.16,1.77,2.16,1.82,2.03,1.76
57,Almaty,Almaty Open,2024-10-15,ATP250,Indoor,Hard,1st Round,3,Diallo G.,O Connell C.,118,72,497,762,7,6,6,2,,,,,,,2,0,Completed,1.8,2,1.94,1.94,1.94,2,1.87,1.91
57,Almaty,Almaty Open,2024-10-15,ATP250,Indoor,Hard,1st Round,3,Mannarino A.,Safiullin R.,56,58,949,908,5,7,7,6,6,3,,,,,2,1,Completed,3,1.4,3.15,1.4,3.15,1.42,2.96,1.39
57,Almaty,Almaty Open,2024-10-15,ATP250,Indoor,Hard,1st Round,3,Virtanen O.,Fognini F.,116,76,499,721,6,3,7,6,,,,,,,2,0,Completed,1.57,2.38,1.58,2.57,1.64,2.6,1.54,2.44
57,Almaty,Almaty Open,2024-10-15,ATP250,Indoor,Hard,1st Round,3,Zhukayev B.,Hassan B.,213,245,272,227,6,4,6,1,,,,,,,2,0,Completed,1.8,2,1.85,2.04,1.87,2.1,1.8,1.99
57,Almaty,Almaty Open,2024-10-15,ATP250,Indoor,Hard,1st Round,3,Evans D.,Daniel T.,180,89,326,636,6,2,7,6,,,,,,,2,0,Completed,1.44,2.75,1.46,2.9,1.5,2.9,1.44,2.72
57,Almaty,Almaty Open,2024-10-15,ATP250,Indoor,Hard,1st Round,3,Karatsev A.,Zhang Zh.,139,46,425,1190,6,4,7,6,,,,,,,2,0,Completed,2.1,1.73,2.12,1.79,2.12,1.84,2.02,1.77
57,Almaty,Almaty Open,2024-10-15,ATP250,Indoor,Hard,1st Round,3,Shevchenko A.,Kukushkin M.,61,111,900,524,7,6,7,6,,,,,,,2,0,Completed,1.67,2.2,1.72,2.23,1.72,2.25,1.67,2.17
57,Almaty,Almaty Open,2024-10-16,ATP250,Indoor,Hard,1st Round,3,Vukic A.,Duckworth J.,85,63,669,848,6,4,7,5,,,,,,,2,0,Completed,1.5,2.63,1.68,2.3,1.68,2.63,1.54,2.43
57,Almaty,Almaty Open,2024-10-16,ATP250,Indoor,Hard,1st Round,3,Machac T.,Skatov T.,25,192,1749,299,6,3,6,4,,,,,,,2,0,Completed,1.11,6.5,1.16,6.12,1.16,6.5,1.13,5.81
57,Almaty,Almaty Open,2024-10-16,ATP250,Indoor,Hard,2nd Round,3,Cerundolo F.,Engel J.,31,458,1470,91,6,4,7,6,,,,,,,2,0,Completed,1.2,4.5,1.25,4.51,1.25,4.59,1.21,4.22
57,Almaty,Almaty Open,2024-10-16,ATP250,Indoor,Hard,2nd Round,3,Diallo G.,Coric B.,118,96,497,595,7,6,6,4,,,,,,,2,0,Completed,1.73,2.1,1.78,2.17,1.78,2.23,1.69,2.13
57,Almaty,Almaty Open,2024-10-16,ATP250,Indoor,Hard,2nd Round,3,Tabilo A.,Marterer M.,23,114,1983,507,6,2,6,4,,,,,,,2,0,Completed,1.44,2.75,1.42,3.14,1.46,3.14,1.42,2.79
57,Almaty,Almaty Open,2024-10-16,ATP250,Indoor,Hard,2nd Round,3,Shevchenko A.,Karatsev A.,61,139,900,425,6,1,6,7,7,5,,,,,2,1,Completed,2,1.8,2.09,1.83,2.13,1.92,2.01,1.78
57,Almaty,Almaty Open,2024-10-17,ATP250,Indoor,Hard,2nd Round,3,Zhukayev B.,Machac T.,213,25,272,1749,3,1,,,,,,,,,0,0,Retired,5,1.17,5.77,1.18,5.77,1.2,4.79,1.18
57,Almaty,Almaty Open,2024-10-17,ATP250,Indoor,Hard,2nd Round,3,Khachanov K.,Virtanen O.,26,116,1745,499,7,6,7,6,,,,,,,2,0,Completed,1.44,2.75,1.52,2.75,1.61,2.92,1.47,2.63
57,Almaty,Almaty Open,2024-10-17,ATP250,Indoor,Hard,2nd Round,3,Vukic A.,Mannarino A.,85,56,669,949,7,6,6,3,,,,,,,2,0,Completed,1.69,2.1,1.81,2.12,1.81,2.13,1.75,2.05
57,Almaty,Almaty Open,2024-10-17,ATP250,Indoor,Hard,2nd Round,3,Tiafoe F.,Evans D.,15,180,2600,326,6,7,7,6,6,3,,,,,2,1,Completed,1.4,3,1.43,3.06,1.45,3.1,1.39,2.93
57,Almaty,Almaty Open,2024-10-18,ATP250,Indoor,Hard,Quarterfinals,3,Diallo G.,Tabilo A.,118,23,497,1983,3,6,6,3,6,4,,,,,2,1,Completed,2,1.8,2.08,1.84,2.08,1.88,1.99,1.8
57,Almaty,Almaty Open,2024-10-18,ATP250,Indoor,Hard,Quarterfinals,3,Cerundolo F.,Shevchenko A.,31,61,1470,900,6,2,6,3,,,,,,,2,0,Completed,1.67,2.2,1.73,2.24,1.75,2.27,1.68,2.17
57,Almaty,Almaty Open,2024-10-18,ATP250,Indoor,Hard,Quarterfinals,3,Vukic A.,Tiafoe F.,85,15,669,2600,6,2,7,6,,,,,,,2,0,Completed,3,1.4,3.11,1.42,3.11,1.48,2.89,1.4
57,Almaty,Almaty Open,2024-10-18,ATP250,Indoor,Hard,Quarterfinals,3,Khachanov K.,Zhukayev B.,26,213,1745,272,6,2,6,4,,,,,,,2,0,Completed,1.29,3.75,1.28,4.07,1.29,4.1,1.25,3.87
57,Almaty,Almaty Open,2024-10-19,ATP250,Indoor,Hard,Semifinals,3,Diallo G.,Cerundolo F.,118,31,497,1470,6,4,6,2,,,,,,,2,0,Completed,1.8,2,1.88,2.02,1.92,2.07,1.82,1.96
57,Almaty,Almaty Open,2024-10-19,ATP250,Indoor,Hard,Semifinals,3,Khachanov K.,Vukic A.,26,85,1745,669,6,7,6,3,6,4,,,,,2,1,Completed,1.5,2.63,1.53,2.7,1.54,2.75,1.49,2.59
57,Almaty,Almaty Open,2024-10-20,ATP250,Indoor,Hard,The Final,3,Khachanov K.,Diallo G.,26,118,1745,497,6,2,5,7,6,3,,,,,2,1,Completed,1.62,2.3,1.74,2.22,1.75,2.46,2.24,2.25
58,Antwerp,European Open,2024-10-14,ATP250,Indoor,Hard,1st Round,3,Carballes Baena R.,Koepfer D.,54,81,980,686,6,4,6,0,,,,,,,2,0,Completed,1.8,2,1.87,2.02,1.87,2.1,1.8,1.99
58,Antwerp,European Open,2024-10-14,ATP250,Indoor,Hard,1st Round,3,Navone M.,Monteiro T.,43,88,1238,636,6,3,4,6,7,6,,,,,2,1,Completed,2,1.8,2.02,1.87,2.06,1.9,1.97,1.81
58,Antwerp,European Open,2024-10-14,ATP250,Indoor,Hard,1st Round,3,Etcheverry T.,Gasquet R.,35,135,1375,446,7,6,6,4,,,,,,,2,0,Completed,1.4,3,1.4,3.15,1.45,3.15,1.39,2.92
58,Antwerp,European Open,2024-10-14,ATP250,Indoor,Hard,1st Round,3,Fucsovics M.,Collignon R.,93,164,614,358,6,2,6,0,,,,,,,2,0,Completed,1.8,2,1.81,2.1,1.83,2.14,1.77,2.02
58,Antwerp,European Open,2024-10-15,ATP250,Indoor,Hard,1st Round,3,Lehecka J.,Munar J.,33,65,1440,844,6,1,6,4,,,,,,,2,0,Completed,1.25,4,1.32,3.67,1.33,4.01,1.28,3.59
58,Antwerp,European Open,2024-10-15,ATP250,Indoor,Hard,1st Round,3,Gaston H.,Vatutin A.,77,336,693,148,3,6,6,3,6,3,,,,,2,1,Completed,1.62,2.3,1.62,2.42,1.65,2.42,1.6,2.29
58,Antwerp,European Open,2024-10-15,ATP250,Indoor,Hard,1st Round,3,Giron M.,Van De Zandschulp B.,47,68,1165,804,6,4,6,1,,,,,,,2,0,Completed,1.91,1.91,1.93,1.96,1.93,2.01,1.87,1.91
58,Antwerp,European Open,2024-10-15,ATP250,Indoor,Hard,1st Round,3,Bautista Agut R.,Van Assche L.,60,119,906,496,6,2,6,1,,,,,,,2,0,Completed,1.91,1.91,1.97,1.92,1.97,1.95,1.89,1.88
58,Antwerp,European Open,2024-10-15,ATP250,Indoor,Hard,1st Round,3,Seyboth Wild T.,Mpetshi G.,80,48,686,1076,7,6,6,3,,,,,,,2,0,Completed,2.1,1.73,2.14,1.78,2.14,1.86,2.04,1.76
58,Antwerp,European Open,2024-10-15,ATP250,Indoor,Hard,1st Round,3,Bergs Z.,Diaz Acosta F.,69,67,793,830,7,5,6,4,,,,,,,2,0,Completed,1.17,5,1.23,4.61,1.24,5,1.2,4.45
58,Antwerp,European Open,2024-10-15,ATP250,Indoor,Hard,1st Round,3,Rinderknech A.,Blockx A.,62,231,860,247,6,3,6,1,,,,,,,2,0,Completed,1.62,2.3,1.68,2.31,1.75,2.31,1.63,2.24
58,Antwerp,European Open,2024-10-16,ATP250,Indoor,Hard,1st Round,3,Altmaier D.,Bailly G.,84,869,672,21,6,4,6,3,,,,,,,2,0,Completed,1.57,2.38,1.52,2.7,1.59,2.7,1.53,2.45
58,Antwerp,European Open,2024-10-16,ATP250,Indoor,Hard,2nd Round,3,Bautista Agut R.,Etcheverry T.,60,35,906,1375,7,6,6,4,,,,,,,2,0,Completed,2,1.8,2.12,1.81,2.12,1.89,1.98,1.81
58,Antwerp,European Open,2024-10-16,ATP250,Indoor,Hard,2nd Round,3,Gaston H.,Navone M.,77,43,693,1238,6,4,6,7,7,6,,,,,2,1,Completed,2.1,1.73,2.27,1.71,2.27,1.75,2.15,1.68
58,Antwerp,European Open,2024-10-16,ATP250,Indoor,Hard,2nd Round,3,De Minaur A.,Carballes Baena R.,9,54,3610,980,2,6,6,4,6,2,,,,,2,1,Completed,1.17,5,1.18,5.67,1.2,5.67,1.17,4.9
58,Antwerp,European Open,2024-10-16,ATP250,Indoor,Hard,2nd Round,3,Auger-Aliassime F.,Fucsovics M.,21,93,2155,614,6,7,6,4,6,2,,,,,2,1,Completed,1.44,2.75,1.51,2.77,1.53,2.9,1.46,2.66
58,Antwerp,European Open,2024-10-17,ATP250,Indoor,Hard,2nd Round,3,Lehecka J.,Altmaier D.,33,84,1440,672,6,4,6,3,,,,,,,2,0,Completed,1.17,5,1.19,5.56,1.19,5.56,1.17,4.85
58,Antwerp,European Open,2024-10-17,ATP250,Indoor,Hard,2nd Round,3,Giron M.,Rinderknech A.,47,62,1165,860,7,6,7,6,,,,,,,2,0,Completed,1.62,2.3,1.65,2.39,1.66,2.4,1.61,2.27
58,Antwerp,European Open,2024-10-17,ATP250,Indoor,Hard,2nd Round,3,Tsitsipas S.,Seyboth Wild T.,11,80,3445,686,7,6,4,6,7,5,,,,,2,1,Completed,1.25,4,1.27,4.17,1.28,4.25,1.25,3.9
58,Antwerp,European Open,2024-10-17,ATP250,Indoor,Hard,2nd Round,3,Bergs Z.,Baez S.,69,27,793,1725,6,3,6,4,,,,,,,2,0,Completed,1.25,4,1.27,4.2,1.29,4.2,1.25,3.87
58,Antwerp,European Open,2024-10-18,ATP250,Indoor,Hard,Quarterfinals,3,Bautista Agut R.,Auger-Aliassime F.,60,21,906,2155,3,6,6,2,7,6,,,,,2,1,Completed,3.4,1.33,3.39,1.37,3.44,1.37,3.24,1.33
