ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,BFEW,BFEL
22,Monte Carlo,Monte Carlo Masters,2025-04-08,Masters 1000,Outdoor,Clay,2nd Round,3,Draper J.,Giron M.,6,45,3780,1200,6,1,6,1,,,,,,,2,0,Completed,1.29,3.75,1.28,4.11,1.31,4.2,1.29,3.72,,
22,Monte Carlo,Monte Carlo Masters,2025-04-09,Masters 1000,Outdoor,Clay,2nd Round,3,Davidovich Fokina A.,Etcheverry T.,42,46,1305,1185,7,6,6,3,,,,,,,2,0,Completed,1.57,2.38,1.62,2.47,1.62,2.6,1.57,2.42,,
22,Monte Carlo,Monte Carlo Masters,2025-04-09,Masters 1000,Outdoor,Clay,2nd Round,3,Musetti L.,Lehecka J.,16,28,2650,1745,1,6,7,5,6,2,,,,,2,1,Completed,1.67,2.2,1.7,2.28,1.7,2.4,1.67,2.23,,
22,Monte Carlo,Monte Carlo Masters,2025-04-09,Masters 1000,Outdoor,Clay,2nd Round,3,Altmaier D.,Gasquet R.,84,164,763,354,7,5,5,7,6,2,,,,,2,1,Completed,1.4,3,1.49,2.83,1.5,3,1.45,2.79,,
22,Monte Carlo,Monte Carlo Masters,2025-04-09,Masters 1000,Outdoor,Clay,2nd Round,3,Borges N.,Martinez P.,43,51,1280,1090,7,5,6,7,6,4,,,,,2,1,Completed,1.5,2.63,1.54,2.67,1.56,2.76,1.5,2.62,,
22,Monte Carlo,Monte Carlo Masters,2025-04-09,Masters 1000,Outdoor,Clay,2nd Round,3,Fils A.,Cobolli F.,15,36,2670,1500,6,2,6,4,,,,,,,2,0,Completed,1.44,2.75,1.49,2.84,1.52,2.9,1.46,2.74,,
22,Monte Carlo,Monte Carlo Masters,2025-04-09,Masters 1000,Outdoor,Clay,2nd Round,3,Rublev A.,Monfils G.,9,44,3440,1255,6,4,7,6,,,,,,,2,0,Completed,1.5,2.63,1.52,2.72,1.56,2.76,1.51,2.59,,
22,Monte Carlo,Monte Carlo Masters,2025-04-09,Masters 1000,Outdoor,Clay,2nd Round,3,Alcaraz C.,Cerundolo F.,3,22,6720,2075,3,6,6,0,6,1,,,,,2,1,Completed,1.36,3.2,1.4,2.86,1.41,3.48,1.36,3.12,,
22,Monte Carlo,Monte Carlo Masters,2025-04-09,Masters 1000,Outdoor,Clay,2nd Round,3,De Minaur A.,Machac T.,10,21,3335,2210,3,6,6,0,6,3,,,,,2,1,Completed,1.73,2.1,1.74,2.23,1.74,2.32,1.71,2.16,,
22,Monte Carlo,Monte Carlo Masters,2025-04-09,Masters 1000,Outdoor,Clay,2nd Round,3,Ruud C.,Bautista Agut R.,7,52,3765,1049,6,2,6,1,,,,,,,2,0,Completed,1.22,4.33,1.23,4.59,1.25,5.1,1.22,4.39,,
22,Monte Carlo,Monte Carlo Masters,2025-04-09,Masters 1000,Outdoor,Clay,2nd Round,3,Tabilo A.,Djokovic N.,32,5,1575,4510,6,3,6,4,,,,,,,2,0,Completed,5,1.17,3.69,1.25,5.6,1.25,4.82,1.18,,
22,Monte Carlo,Monte Carlo Masters,2025-04-09,Masters 1000,Outdoor,Clay,2nd Round,3,Popyrin A.,Tiafoe F.,27,17,1760,2525,3,6,6,3,6,3,,,,,2,1,Completed,1.67,2.2,1.74,2.23,1.76,2.26,1.68,2.19,,
22,Monte Carlo,Monte Carlo Masters,2025-04-09,Masters 1000,Outdoor,Clay,2nd Round,3,Dimitrov G.,Vacherot V.,18,255,2495,214,4,6,6,3,6,1,,,,,2,1,Completed,1.2,4.5,1.2,4.86,1.25,4.9,1.2,4.6,,
22,Monte Carlo,Monte Carlo Masters,2025-04-09,Masters 1000,Outdoor,Clay,2nd Round,3,Medvedev D.,Muller A.,11,39,3290,1344,7,6,5,7,6,2,,,,,2,1,Completed,1.5,2.63,1.57,2.31,1.66,2.77,1.52,2.53,,
22,Monte Carlo,Monte Carlo Masters,2025-04-10,Masters 1000,Outdoor,Clay,3rd Round,3,Fils A.,Rublev A.,15,9,2670,3440,6,2,6,3,,,,,,,2,0,Completed,1.73,2.1,1.76,2.19,1.82,2.22,1.74,2.1,,
22,Monte Carlo,Monte Carlo Masters,2025-04-10,Masters 1000,Outdoor,Clay,3rd Round,3,Davidovich Fokina A.,Draper J.,42,6,1305,3780,6,3,6,7,6,4,,,,,2,1,Completed,2.75,1.44,2.65,1.55,2.92,1.57,2.71,1.47,,
22,Monte Carlo,Monte Carlo Masters,2025-04-10,Masters 1000,Outdoor,Clay,3rd Round,3,Popyrin A.,Ruud C.,27,7,1760,3765,6,4,3,6,7,5,,,,,2,1,Completed,4.33,1.22,4.75,1.23,5,1.24,4.32,1.22,,
22,Monte Carlo,Monte Carlo Masters,2025-04-10,Masters 1000,Outdoor,Clay,3rd Round,3,Alcaraz C.,Altmaier D.,3,84,6720,763,6,3,6,1,,,,,,,2,0,Completed,1.04,13,1.13,5.37,1.13,13,1.07,8.92,,
22,Monte Carlo,Monte Carlo Masters,2025-04-10,Masters 1000,Outdoor,Clay,3rd Round,3,Musetti L.,Berrettini M.,16,34,2650,1530,6,3,6,3,,,,,,,2,0,Completed,2.1,1.73,2.12,1.81,2.28,1.83,2.1,1.73,,
22,Monte Carlo,Monte Carlo Masters,2025-04-10,Masters 1000,Outdoor,Clay,3rd Round,3,De Minaur A.,Medvedev D.,10,11,3335,3290,6,2,6,2,,,,,,,2,0,Completed,1.67,2.2,1.63,2.44,1.78,2.44,1.66,2.2,,
22,Monte Carlo,Monte Carlo Masters,2025-04-10,Masters 1000,Outdoor,Clay,3rd Round,3,Tsitsipas S.,Borges N.,8,43,3445,1280,6,1,6,1,,,,,,,2,0,Completed,1.22,4.33,1.28,3.84,1.3,4.5,1.24,4.04,,
22,Monte Carlo,Monte Carlo Masters,2025-04-10,Masters 1000,Outdoor,Clay,3rd Round,3,Dimitrov G.,Tabilo A.,18,32,2495,1575,6,3,3,6,6,2,,,,,2,1,Completed,1.62,2.3,1.61,2.48,1.68,2.52,1.59,2.36,,
22,Monte Carlo,Monte Carlo Masters,2025-04-11,Masters 1000,Outdoor,Clay,Quarterfinals,3,Davidovich Fokina A.,Popyrin A.,42,27,1305,1760,6,3,6,2,,,,,,,2,0,Completed,1.53,2.5,1.58,2.56,1.62,2.62,1.54,2.5,,
22,Monte Carlo,Monte Carlo Masters,2025-04-11,Masters 1000,Outdoor,Clay,Quarterfinals,3,Alcaraz C.,Fils A.,3,15,6720,2670,4,6,7,5,6,3,,,,,2,1,Completed,1.36,3.2,1.42,3.13,1.42,3.35,1.36,3.17,,
22,Monte Carlo,Monte Carlo Masters,2025-04-11,Masters 1000,Outdoor,Clay,Quarterfinals,3,De Minaur A.,Dimitrov G.,10,18,3335,2495,6,0,6,0,,,,,,,2,0,Completed,1.57,2.38,1.6,2.51,1.6,2.64,1.54,2.5,,
22,Monte Carlo,Monte Carlo Masters,2025-04-11,Masters 1000,Outdoor,Clay,Quarterfinals,3,Musetti L.,Tsitsipas S.,16,8,2650,3445,1,6,6,3,6,4,,,,,2,1,Completed,2.1,1.73,2.14,1.8,2.31,1.83,2.17,1.7,,
22,Monte Carlo,Monte Carlo Masters,2025-04-12,Masters 1000,Outdoor,Clay,Semifinals,3,Alcaraz C.,Davidovich Fokina A.,3,42,6720,1305,7,6,6,4,,,,,,,2,0,Completed,1.2,4.5,1.23,4.7,1.24,5.1,1.22,4.35,,
22,Monte Carlo,Monte Carlo Masters,2025-04-12,Masters 1000,Outdoor,Clay,Semifinals,3,Musetti L.,De Minaur A.,16,10,2650,3335,1,6,6,4,7,6,,,,,2,1,Completed,2.2,1.67,2.15,1.79,2.35,1.79,2.15,1.71,,
22,Monte Carlo,Monte Carlo Masters,2025-04-13,Masters 1000,Outdoor,Clay,The Final,3,Alcaraz C.,Musetti L.,3,16,6720,2650,3,6,6,1,6,0,,,,,2,0,Completed,1.2,4.5,1.24,4.6,1.25,4.6,1.21,4.42,,
23,Barcelona,Barcelona Open,2025-04-14,ATP500,Outdoor,Clay,1st Round,3,Martinez P.,Nakashima B.,49,32,1130,1620,7,5,5,7,6,4,,,,,2,1,Completed,2.1,1.73,2.19,1.75,2.28,1.79,2.15,1.71,,
23,Barcelona,Barcelona Open,2025-04-14,ATP500,Outdoor,Clay,1st Round,3,Korda S.,Arnaldi M.,24,42,1970,1340,3,6,6,3,6,2,,,,,2,1,Completed,2,1.8,2.22,1.72,2.22,1.83,2.04,1.77,,
23,Barcelona,Barcelona Open,2025-04-14,ATP500,Outdoor,Clay,1st Round,3,Fearnley J.,Carballes Baena R.,74,55,820,1001,6,1,7,5,,,,,,,2,0,Completed,,,4.94,1.2,5.3,1.25,4.34,1.22,,
23,Barcelona,Barcelona Open,2025-04-14,ATP500,Outdoor,Clay,1st Round,3,Medjedovic H.,Mpetshi G.,72,34,843,1579,7,5,7,6,,,,,,,2,0,Completed,1.44,2.75,1.46,2.91,1.52,2.95,1.45,2.75,,
23,Barcelona,Barcelona Open,2025-04-14,ATP500,Outdoor,Clay,1st Round,3,Rune H.,Ramos A.,13,234,3080,242,7,5,6,4,,,,,,,2,0,Completed,1.13,6,1.16,6.13,1.16,7.2,1.14,5.77,,
23,Barcelona,Barcelona Open,2025-04-14,ATP500,Outdoor,Clay,1st Round,3,Rublev A.,De Jong J.,8,94,3490,622,6,1,6,3,,,,,,,2,0,Completed,1.36,3.2,1.4,3.18,1.43,3.3,1.37,3.13,,
23,Barcelona,Barcelona Open,2025-04-15,ATP500,Outdoor,Clay,1st Round,3,Fils A.,Carreno Busta P.,14,99,2820,607,7,6,6,3,,,,,,,2,0,Completed,1.25,4,1.25,4.32,1.27,4.8,1.24,4.05,,
23,Barcelona,Barcelona Open,2025-04-15,ATP500,Outdoor,Clay,1st Round,3,Baez S.,Dzumhur D.,35,65,1540,899,6,1,7,5,,,,,,,2,0,Completed,1.3,3.5,1.32,3.65,1.33,3.95,1.3,3.55,,
23,Barcelona,Barcelona Open,2025-04-15,ATP500,Outdoor,Clay,1st Round,3,Tsitsipas S.,Opelka R.,16,105,2645,579,6,2,6,2,,,,,,,2,0,Completed,1.11,6.5,1.16,6.13,1.16,6.8,1.12,6.15,,
23,Barcelona,Barcelona Open,2025-04-15,ATP500,Outdoor,Clay,1st Round,3,Ruud C.,Galan D.E.,10,117,3215,521,6,4,6,3,,,,,,,2,0,Completed,1.13,6,1.14,6.73,1.16,6.73,1.13,5.98,,
23,Barcelona,Barcelona Open,2025-04-15,ATP500,Outdoor,Clay,1st Round,3,Djere L.,Rinderknech A.,80,75,797,815,6,7,6,1,6,2,,,,,2,1,Completed,1.25,4,1.3,3.81,1.3,4.2,1.26,3.94,,
23,Barcelona,Barcelona Open,2025-04-15,ATP500,Outdoor,Clay,1st Round,3,De Minaur A.,Etcheverry T.,7,46,3535,1185,6,4,6,4,,,,,,,2,0,Completed,1.33,3.4,1.38,3.17,1.4,3.4,1.35,3.21,,
23,Barcelona,Barcelona Open,2025-04-15,ATP500,Outdoor,Clay,1st Round,3,Munar J.,Tiafoe F.,57,18,977,2550,2,6,7,5,6,1,,,,,2,1,Completed,1.73,2.1,1.71,2.25,1.75,2.3,1.71,2.13,,
23,Barcelona,Barcelona Open,2025-04-15,ATP500,Outdoor,Clay,1st Round,3,Alcaraz C.,Quinn E.,2,126,7720,475,6,2,7,6,,,,,,,2,0,Completed,1.03,15,1.03,19.73,1.03,27,1.03,14.44,,
23,Barcelona,Barcelona Open,2025-04-15,ATP500,Outdoor,Clay,1st Round,3,Khachanov K.,Norrie C.,27,88,1760,742,6,7,6,4,6,3,,,,,2,1,Completed,1.53,2.5,1.63,2.42,1.63,2.62,1.57,2.42,,
23,Barcelona,Barcelona Open,2025-04-15,ATP500,Outdoor,Clay,1st Round,3,Davidovich Fokina A.,Wawrinka S.,30,162,1680,355,6,1,6,4,,,,,,,2,0,Completed,1.25,4,1.25,4.57,1.29,4.7,1.25,3.99,,
23,Barcelona,Barcelona Open,2025-04-16,ATP500,Outdoor,Clay,2nd Round,3,Fils A.,Martinez P.,14,49,2820,1130,6,3,6,2,,,,,,,2,0,Completed,1.2,4.5,1.23,4.7,1.26,4.7,1.21,4.44,,
23,Barcelona,Barcelona Open,2025-04-16,ATP500,Outdoor,Clay,2nd Round,3,Rune H.,Baez S.,13,35,3080,1540,4,6,6,1,6,2,,,,,2,1,Completed,1.67,2.2,1.74,2.22,1.78,2.26,1.68,2.17,,
23,Barcelona,Barcelona Open,2025-04-16,ATP500,Outdoor,Clay,2nd Round,3,Tsitsipas S.,Korda S.,16,24,2645,1970,7,6,6,4,,,,,,,2,0,Completed,1.3,3.5,1.31,3.83,1.34,4,1.31,3.51,,
23,Barcelona,Barcelona Open,2025-04-16,ATP500,Outdoor,Clay,2nd Round,3,Ruud C.,Medjedovic H.,10,72,3215,843,7,5,7,5,,,,,,,2,0,Completed,1.36,3.2,1.39,3.29,1.39,3.5,1.37,3.11,,
23,Barcelona,Barcelona Open,2025-04-17,ATP500,Outdoor,Clay,2nd Round,3,Khachanov K.,Munar J.,27,57,1760,977,7,5,6,4,,,,,,,2,0,Completed,1.62,2.3,1.75,2.21,1.8,2.32,1.68,2.22,,
23,Barcelona,Barcelona Open,2025-04-17,ATP500,Outdoor,Clay,2nd Round,3,Davidovich Fokina A.,Rublev A.,30,8,1680,3490,7,5,6,4,,,,,,,2,0,Completed,2,1.8,2.04,1.87,2.12,1.96,1.99,1.82,,
23,Barcelona,Barcelona Open,2025-04-17,ATP500,Outdoor,Clay,2nd Round,3,Alcaraz C.,Djere L.,2,80,7720,797,6,2,6,4,,,,,,,2,0,Completed,1.08,8,1.08,9.95,1.11,11.5,1.08,8.02,,
23,Barcelona,Barcelona Open,2025-04-17,ATP500,Outdoor,Clay,2nd Round,3,De Minaur A.,Fearnley J.,7,74,3535,820,6,1,6,2,,,,,,,2,0,Completed,1.08,8,1.08,9.45,1.1,10,1.08,7.94,,
23,Barcelona,Barcelona Open,2025-04-18,ATP500,Outdoor,Clay,Quarterfinals,3,Khachanov K.,Davidovich Fokina A.,27,30,1760,1680,6,4,7,5,,,,,,,2,0,Completed,2.75,1.44,2.68,1.53,2.8,1.54,2.66,1.48,,
23,Barcelona,Barcelona Open,2025-04-18,ATP500,Outdoor,Clay,Quarterfinals,3,Rune H.,Ruud C.,13,10,3080,3215,6,4,6,2,,,,,,,2,0,Completed,2.38,1.57,2.5,1.6,2.62,1.63,2.37,1.59,,
23,Barcelona,Barcelona Open,2025-04-18,ATP500,Outdoor,Clay,Quarterfinals,3,Alcaraz C.,De Minaur A.,2,7,7720,3535,7,5,6,3,,,,,,,2,0,Completed,1.22,4.33,1.25,4.51,1.26,4.8,1.22,4.34,,
23,Barcelona,Barcelona Open,2025-04-18,ATP500,Outdoor,Clay,Quarterfinals,3,Fils A.,Tsitsipas S.,14,16,2820,2645,2,0,,,,,,,,,0,0,Retired,1.8,2,1.81,2.12,1.84,2.16,1.79,2.03,,
23,Barcelona,Barcelona Open,2025-04-19,ATP500,Outdoor,Clay,Semifinals,3,Rune H.,Khachanov K.,13,27,3080,1760,6,3,6,2,,,,,,,2,0,Completed,1.57,2.38,1.6,2.51,1.64,2.55,1.57,2.43,,
23,Barcelona,Barcelona Open,2025-04-19,ATP500,Outdoor,Clay,Semifinals,3,Alcaraz C.,Fils A.,2,14,7720,2820,6,2,6,4,,,,,,,2,0,Completed,1.3,3.5,1.34,3.58,1.36,3.9,1.32,3.4,,
23,Barcelona,Barcelona Open,2025-04-20,ATP500,Outdoor,Clay,The Final,3,Rune H.,Alcaraz C.,13,2,3080,7720,7,6,6,2,,,,,,,2,0,Completed,4.5,1.2,5.18,1.2,5.23,1.23,4.59,1.21,,
24,Munich,BMW Open,2025-04-14,ATP500,Outdoor,Clay,1st Round,3,Griekspoor T.,Tien L.,37,69,1485,865,6,4,6,2,,,,,,,2,0,Completed,1.36,3.2,1.4,3.2,1.4,3.4,1.36,3.18,,
24,Munich,BMW Open,2025-04-14,ATP500,Outdoor,Clay,1st Round,3,Kecmanovic M.,Giron M.,48,45,1141,1240,6,2,6,7,7,6,,,,,2,1,Completed,1.4,3,1.45,2.93,1.49,3,1.42,2.89,,
24,Munich,BMW Open,2025-04-14,ATP500,Outdoor,Clay,1st Round,3,Goffin D.,Harris B.,52,106,1021,576,6,2,6,7,6,4,,,,,2,1,Completed,1.3,3.5,1.34,3.5,1.37,3.65,1.32,3.38,,
24,Munich,BMW Open,2025-04-14,ATP500,Outdoor,Clay,1st Round,3,Shelton B.,Gojo B.,15,410,2700,116,4,6,7,6,7,6,,,,,2,1,Completed,1.44,2.75,1.48,2.83,1.52,2.88,1.47,2.69,,
24,Munich,BMW Open,2025-04-14,ATP500,Outdoor,Clay,1st Round,3,Zverev A.,Muller A.,3,40,7595,1378,6,4,6,1,,,,,,,2,0,Completed,1.17,5,1.18,5.46,1.19,6,1.17,5.07,,
24,Munich,BMW Open,2025-04-14,ATP500,Outdoor,Clay,1st Round,3,Altmaier D.,Tseng C.H.,68,103,867,587,7,6,7,6,,,,,,,2,0,Completed,1.44,2.75,1.51,2.74,1.53,2.92,1.47,2.68,,
24,Munich,BMW Open,2025-04-15,ATP500,Outdoor,Clay,1st Round,3,Darderi L.,O Connell C.,47,87,1154,745,7,6,7,6,,,,,,,2,0,Completed,,,,,1.35,3.2,1.35,3.2,,
24,Munich,BMW Open,2025-04-15,ATP500,Outdoor,Clay,1st Round,3,Van De Zandschulp B.,Bautista Agut R.,89,53,705,1019,6,4,3,6,6,4,,,,,2,1,Completed,1.73,2.1,1.66,2.34,1.75,2.34,1.7,2.16,,
24,Munich,BMW Open,2025-04-15,ATP500,Outdoor,Clay,1st Round,3,Hanfmann Y.,Mensik J.,131,23,453,2032,7,6,4,6,6,3,,,,,2,1,Completed,3.2,1.36,3.41,1.36,3.55,1.38,3.32,1.33,,
24,Munich,BMW Open,2025-04-15,ATP500,Outdoor,Clay,1st Round,3,Marozsan F.,Engel J.,77,347,805,146,6,4,6,1,,,,,,,2,0,Completed,1.13,6,1.16,5.8,1.18,6.4,1.14,5.8,,
24,Munich,BMW Open,2025-04-15,ATP500,Outdoor,Clay,1st Round,3,Shevchenko A.,Cobolli F.,104,36,585,1520,6,7,6,3,6,4,,,,,2,1,Completed,3.5,1.3,3.94,1.29,4.2,1.31,3.67,1.28,,
24,Munich,BMW Open,2025-04-15,ATP500,Outdoor,Clay,1st Round,3,Cerundolo F.,Struff J.L.,22,51,2075,1030,6,0,6,2,,,,,,,2,0,Completed,1.25,4,1.32,3.69,1.34,4.05,1.28,3.75,,
24,Munich,BMW Open,2025-04-15,ATP500,Outdoor,Clay,1st Round,3,Humbert U.,Jarry N.,21,58,2145,965,4,6,6,3,6,2,,,,,2,1,Completed,1.8,2,1.81,2.1,1.88,2.12,1.79,2.03,,
24,Munich,BMW Open,2025-04-15,ATP500,Outdoor,Clay,1st Round,3,Dedura-Palomero D.,Shapovalov D.,549,29,67,1726,7,6,3,0,,,,,,,1,0,Retired,8,1.08,8.11,1.11,8.11,1.13,7.31,1.09,,
24,Munich,BMW Open,2025-04-15,ATP500,Outdoor,Clay,1st Round,3,Navone M.,Auger-Aliassime F.,70,19,865,2415,2,6,6,4,7,6,,,,,2,1,Completed,2.1,1.73,2.18,1.75,2.24,1.78,2.16,1.7,,
24,Munich,BMW Open,2025-04-15,ATP500,Outdoor,Clay,1st Round,3,Bergs Z.,Bublik A.,50,78,1071,805,6,7,6,4,7,5,,,,,2,1,Completed,1.62,2.3,1.52,2.7,1.62,2.7,1.57,2.44,,
24,Munich,BMW Open,2025-04-16,ATP500,Outdoor,Clay,2nd Round,3,Darderi L.,Kecmanovic M.,47,48,1154,1141,2,6,7,6,6,4,,,,,2,1,Completed,1.73,2.1,1.81,2.12,1.86,2.16,1.76,2.07,,
24,Munich,BMW Open,2025-04-16,ATP500,Outdoor,Clay,2nd Round,3,Shelton B.,Van De Zandschulp B.,15,89,2700,705,7,6,6,3,,,,,,,2,0,Completed,1.8,2,1.83,2.1,1.9,2.16,1.8,2.02,,
24,Munich,BMW Open,2025-04-16,ATP500,Outdoor,Clay,2nd Round,3,Zverev A.,Altmaier D.,3,68,7595,867,6,3,6,2,,,,,,,2,0,Completed,1.13,6,1.16,6.17,1.16,7,1.14,5.87,,
24,Munich,BMW Open,2025-04-16,ATP500,Outdoor,Clay,2nd Round,3,Griekspoor T.,Hanfmann Y.,37,131,1485,453,7,6,6,3,,,,,,,2,0,Completed,1.36,3.2,1.38,3.33,1.4,3.5,1.36,3.16,,
24,Munich,BMW Open,2025-04-17,ATP500,Outdoor,Clay,2nd Round,3,Goffin D.,Navone M.,52,70,1021,865,0,6,7,5,6,1,,,,,2,1,Completed,3.2,1.36,2.99,1.45,3.4,1.48,3.04,1.39,,
24,Munich,BMW Open,2025-04-17,ATP500,Outdoor,Clay,2nd Round,3,Cerundolo F.,Shevchenko A.,22,104,2075,585,6,3,6,2,,,,,,,2,0,Completed,1.08,8,1.11,7.77,1.12,9.2,1.09,7.3,,
24,Munich,BMW Open,2025-04-17,ATP500,Outdoor,Clay,2nd Round,3,Bergs Z.,Dedura-Palomero D.,50,549,1071,67,6,1,6,1,,,,,,,2,0,Completed,1.13,6,1.15,6.29,1.17,6.6,1.13,5.94,,
24,Munich,BMW Open,2025-04-17,ATP500,Outdoor,Clay,2nd Round,3,Marozsan F.,Humbert U.,77,21,805,2145,6,4,6,4,,,,,,,2,0,Completed,1.91,1.91,1.88,2.04,2.01,2.1,1.87,1.93,,
24,Munich,BMW Open,2025-04-18,ATP500,Outdoor,Clay,Quarterfinals,3,Cerundolo F.,Goffin D.,22,52,2075,1021,6,2,6,4,,,,,,,2,0,Completed,1.17,5,1.18,5.71,1.2,6,1.16,5.19,,
24,Munich,BMW Open,2025-04-18,ATP500,Outdoor,Clay,Quarterfinals,3,Shelton B.,Darderi L.,15,47,2700,1154,6,4,6,3,,,,,,,2,0,Completed,2.2,1.67,2.31,1.69,2.46,1.73,2.21,1.67,,
24,Munich,BMW Open,2025-04-18,ATP500,Outdoor,Clay,Quarterfinals,3,Zverev A.,Griekspoor T.,3,37,7595,1485,6,7,7,6,6,4,,,,,2,1,Completed,1.29,3.75,1.28,4,1.29,4.4,1.27,3.78,,
24,Munich,BMW Open,2025-04-18,ATP500,Outdoor,Clay,Quarterfinals,3,Marozsan F.,Bergs Z.,77,50,805,1071,6,3,7,6,,,,,,,2,0,Completed,1.67,2.2,1.74,2.22,1.78,2.29,1.69,2.19,,
24,Munich,BMW Open,2025-04-19,ATP500,Outdoor,Clay,Semifinals,3,Shelton B.,Cerundolo F.,15,22,2700,2075,2,6,7,6,6,4,,,,,2,1,Completed,3.2,1.36,3.5,1.35,3.5,1.39,3.25,1.35,,
24,Munich,BMW Open,2025-04-19,ATP500,Outdoor,Clay,Semifinals,3,Zverev A.,Marozsan F.,3,77,7595,805,7,6,6,3,,,,,,,2,0,Completed,1.2,4.5,1.22,4.95,1.25,4.95,1.22,4.41,,
24,Munich,BMW Open,2025-04-20,ATP500,Outdoor,Clay,The Final,3,Zverev A.,Shelton B.,3,15,7595,2700,6,2,6,4,,,,,,,2,0,Completed,1.2,4.5,1.22,4.94,1.23,5.19,1.21,4.53,,
25,Madrid,Mutua Madrid Open,2025-04-23,Masters 1000,Outdoor,Clay,1st Round,3,Navone M.,Mpetshi G.,85,37,750,1464,6,4,6,4,,,,,,,2,0,Completed,1.67,2.2,1.63,2.42,1.7,2.42,1.64,2.28,,
25,Madrid,Mutua Madrid Open,2025-04-23,Masters 1000,Outdoor,Clay,1st Round,3,Rinderknech A.,Safiullin R.,76,73,809,856,7,6,6,1,,,,,,,2,0,Completed,2.5,1.53,2.51,1.58,2.66,1.58,2.51,1.54,,
25,Madrid,Mutua Madrid Open,2025-04-23,Masters 1000,Outdoor,Clay,1st Round,3,Cina F.,Wong C.,373,169,130,322,7,6,6,1,,,,,,,2,0,Completed,1.62,2.3,1.57,2.55,1.63,2.62,1.59,2.4,,
25,Madrid,Mutua Madrid Open,2025-04-23,Masters 1000,Outdoor,Clay,1st Round,3,O Connell C.,Ugo Carabelli C.,87,59,745,947,6,3,6,4,,,,,,,2,0,Completed,2.3,1.62,2.23,1.72,2.38,1.74,2.27,1.65,,
25,Madrid,Mutua Madrid Open,2025-04-23,Masters 1000,Outdoor,Clay,1st Round,3,Bonzi B.,Cilic M.,62,109,908,563,6,3,6,2,,,,,,,2,0,Completed,3.5,1.3,3.69,1.32,3.7,1.35,3.45,1.32,,
25,Madrid,Mutua Madrid Open,2025-04-23,Masters 1000,Outdoor,Clay,1st Round,3,Borges N.,Carreno Busta P.,41,96,1355,607,6,7,7,6,6,3,,,,,2,1,Completed,1.62,2.3,1.69,2.28,1.78,2.35,1.64,2.27,,
25,Madrid,Mutua Madrid Open,2025-04-23,Masters 1000,Outdoor,Clay,1st Round,3,Mayot H.,Moutet C.,160,82,354,759,6,3,4,2,,,,,,,1,0,Retired,2.5,1.53,2.52,1.58,2.63,1.61,2.53,1.53,,
25,Madrid,Mutua Madrid Open,2025-04-23,Masters 1000,Outdoor,Clay,1st Round,3,Quinn E.,Lajovic D.,119,138,494,426,6,3,6,4,,,,,,,2,0,Completed,2.5,1.53,2.6,1.55,2.78,1.7,2.46,1.56,,
25,Madrid,Mutua Madrid Open,2025-04-23,Masters 1000,Outdoor,Clay,1st Round,3,Bautista Agut R.,Munar J.,55,53,979,1002,6,4,2,6,6,3,,,,,2,1,Completed,2.63,1.5,2.72,1.51,2.8,1.55,2.63,1.5,,
25,Madrid,Mutua Madrid Open,2025-04-23,Masters 1000,Outdoor,Clay,1st Round,3,Ofner S.,Gaston H.,153,80,378,776,6,4,6,3,,,,,,,2,0,Completed,2.3,1.62,2.38,1.63,2.52,1.67,2.32,1.61,,
25,Madrid,Mutua Madrid Open,2025-04-23,Masters 1000,Outdoor,Clay,1st Round,3,Djere L.,Fognini F.,71,112,872,536,6,2,6,3,,,,,,,2,0,Completed,1.22,4.33,1.24,4.48,1.25,4.6,1.23,4.22,,
25,Madrid,Mutua Madrid Open,2025-04-23,Masters 1000,Outdoor,Clay,1st Round,3,Comesana F.,Martinez P.,70,48,872,1130,6,4,6,4,,,,,,,2,0,Completed,1.91,1.91,1.89,2,1.94,2.02,1.88,1.93,,
25,Madrid,Mutua Madrid Open,2025-04-23,Masters 1000,Outdoor,Clay,1st Round,3,Cerundolo J.M.,Kovacevic A.,126,77,469,805,3,6,7,5,6,2,,,,,2,1,Completed,1.57,2.38,1.64,2.39,1.66,2.48,1.6,2.37,,
25,Madrid,Mutua Madrid Open,2025-04-23,Masters 1000,Outdoor,Clay,1st Round,3,Bublik A.,Michelsen A.,75,38,820,1445,7,6,7,6,,,,,,,2,0,Completed,1.91,1.91,1.99,1.89,2.01,1.98,1.93,1.89,,
25,Madrid,Mutua Madrid Open,2025-04-23,Masters 1000,Outdoor,Clay,1st Round,3,Monfils G.,Gojo B.,42,353,1255,141,1,6,6,2,6,4,,,,,2,1,Completed,1.57,2.38,1.67,2.33,1.67,2.46,1.61,2.35,,
25,Madrid,Mutua Madrid Open,2025-04-23,Masters 1000,Outdoor,Clay,1st Round,3,Cobolli F.,Marozsan F.,36,58,1520,955,7,6,7,5,,,,,,,2,0,Completed,2.3,1.62,2.37,1.65,2.45,1.69,2.3,1.62,,
25,Madrid,Mutua Madrid Open,2025-04-24,Masters 1000,Outdoor,Clay,1st Round,3,Muller A.,Goffin D.,39,49,1366,1121,6,3,3,6,1,0,,,,,1,1,Retired,1.73,2.1,1.78,2.14,1.82,2.2,1.75,2.1,,
